,GEMEENTENAAM,GESLACHT,LEEFTIJDSKLASSE,KOSTEN_FARMACIE per AANTAL_VERZEKERDEJAREN,AANTAL_VERZEKERDEJAREN
346,WEST MAAS EN WAAL,M, 0 t/m  4 jaar,"106,00510591500615","381,91"
347,WESTERVELD,M, 0 t/m  4 jaar,"35,354753911446124","315,74"
348,WESTERVOORT,M, 0 t/m  4 jaar,"123,46356905247345","279,57"
349,WESTERWOLDE,M, 0 t/m  4 jaar,"89,98758249591832","434,87"
350,WESTLAND,M, 0 t/m  4 jaar,"120,97516506296469","2450,58"
351,WESTSTELLINGWERF,M, 0 t/m  4 jaar,"96,38101145209716","556,23"
352,WESTVOORNE,M, 0 t/m  4 jaar,"129,89555165230178","244,81"
353,WIERDEN,M, 0 t/m  4 jaar,"104,0728269244239","571,08"
354,WIJCHEN,M, 0 t/m  4 jaar,"107,17640192062025","908,04"
355,WIJDEMEREN,M, 0 t/m  4 jaar,"60,96192301475512","433,07"
356,WIJK BIJ DUURSTEDE,M, 0 t/m  4 jaar,"110,57894641564084","552,4"
357,WINSUM,M, 0 t/m  4 jaar,"55,88400886224422","306,92"
358,WINTERSWIJK,M, 0 t/m  4 jaar,"98,53713058630947","568,13"
359,WOENSDRECHT,M, 0 t/m  4 jaar,"113,17093221240822","375,88"
360,WOERDEN,M, 0 t/m  4 jaar,"88,72918005201161","1307,4"
361,WORMERLAND,M, 0 t/m  4 jaar,"91,88072338119751","295,28"
362,WOUDENBERG,M, 0 t/m  4 jaar,"85,78599907781604","368,69"
363,WOUDRICHEM,M, 0 t/m  4 jaar,"104,78194774346792","336,8"
364,ZAANSTAD,M, 0 t/m  4 jaar,"79,78528904699651","3839,86"
365,ZALTBOMMEL,M, 0 t/m  4 jaar,"125,28852140595482","751,66"
366,ZANDVOORT,M, 0 t/m  4 jaar,"79,96691164461865","306,15"
367,ZEDERIK,M, 0 t/m  4 jaar,"47,95052544869074","400,61"
368,ZEEWOLDE,M, 0 t/m  4 jaar,"114,57344916714533","557,12"
369,ZEIST,M, 0 t/m  4 jaar,"125,56431773332241","1586,11"
370,ZEVENAAR,M, 0 t/m  4 jaar,"125,39071784341141","915,52"
371,ZOETERMEER,M, 0 t/m  4 jaar,"120,93743173515122","3186,12"
372,ZOETERWOUDE,M, 0 t/m  4 jaar,"51,40779429489755","149,34"
373,ZUIDHORN,M, 0 t/m  4 jaar,"112,12721476185877","517,55"
374,ZUIDPLAS,M, 0 t/m  4 jaar,"108,6218923081338","1045,39"
375,ZUNDERT,M, 0 t/m  4 jaar,"90,48308215297452","441,25"
376,ZUTPHEN,M, 0 t/m  4 jaar,"96,93960162997834","964,43"
377,ZWARTEWATERLAND,M, 0 t/m  4 jaar,"57,75612394494499","702,57"
378,ZWIJNDRECHT,M, 0 t/m  4 jaar,"110,501943798484","1126,66"
379,ZWOLLE,M, 0 t/m  4 jaar,"87,89314687497387","3588,29"
380,AA EN HUNZE,M, 5 t/m  9 jaar,"86,30149890871742","623,12"
381,AALBURG,M, 5 t/m  9 jaar,"32,204511617414845","443,3"
382,AALSMEER,M, 5 t/m  9 jaar,"57,71644814480983","1076,17"
383,AALTEN,M, 5 t/m  9 jaar,"75,62640659261223","830,02"
384,ACHTKARSPELEN,M, 5 t/m  9 jaar,"43,85168142341827","945,33"
385,ALBLASSERDAM,M, 5 t/m  9 jaar,"127,2707436384118","648,03"
386,ALBRANDSWAARD,M, 5 t/m  9 jaar,"41,52155942294481","873,4"
387,ALKMAAR,M, 5 t/m  9 jaar,"49,65754432920709","2989,0"
388,ALMELO,M, 5 t/m  9 jaar,"76,62530357836415","2137,01"
389,ALMERE,M, 5 t/m  9 jaar,"77,83496281555053","6572,64"
390,ALPHEN AAN DEN RIJN,M, 5 t/m  9 jaar,"52,2076913249806","3209,33"
391,ALPHEN-CHAAM,M, 5 t/m  9 jaar,"51,0775865273802","268,99"
392,AMELAND,M, 5 t/m  9 jaar,"94,73761021587109","98,67"
393,AMERSFOORT,M, 5 t/m  9 jaar,"64,80810641699192","5242,02"
394,AMSTELVEEN,M, 5 t/m  9 jaar,"37,559526711045436","2625,88"
395,AMSTERDAM,M, 5 t/m  9 jaar,"52,014250321524834","21118,12"
396,APELDOORN,M, 5 t/m  9 jaar,"54,11718959141542","4407,9"
397,APPINGEDAM,M, 5 t/m  9 jaar,"77,22711832121655","314,99"
398,ARNHEM,M, 5 t/m  9 jaar,"46,3198467941262","4401,92"
399,ASSEN,M, 5 t/m  9 jaar,"69,75025010100232","2079,16"
400,ASTEN,M, 5 t/m  9 jaar,"37,91239389522421","466,52"
401,BAARLE-NASSAU,M, 5 t/m  9 jaar,"32,84112974404237","147,29"
402,BAARN,M, 5 t/m  9 jaar,"47,16741871547253","711,39"
403,BARENDRECHT,M, 5 t/m  9 jaar,"59,42546101684514","1629,55"
404,BARNEVELD,M, 5 t/m  9 jaar,"75,22817911988645","1937,25"
405,BEDUM,M, 5 t/m  9 jaar,"94,31582375478928","261,0"
406,BEEK,M, 5 t/m  9 jaar,"36,856324867390306","284,67"
407,BEEMSTER,M, 5 t/m  9 jaar,"46,2301198781945","259,43"
408,BEESEL,M, 5 t/m  9 jaar,"50,81740907233346","367,05"
409,BERG EN DAL,M, 5 t/m  9 jaar,"56,96919170545917","827,05"
410,BERGEIJK,M, 5 t/m  9 jaar,"49,85775023564567","498,63"
411,BERGEN LB,M, 5 t/m  9 jaar,"46,289248820303534","313,64"
412,BERGEN NH,M, 5 t/m  9 jaar,"37,97682812168269","659,42"
413,BERGEN OP ZOOM,M, 5 t/m  9 jaar,"73,05677190022895","1659,8"
414,BERKELLAND,M, 5 t/m  9 jaar,"50,532750591335805","1221,81"
415,BERNHEZE,M, 5 t/m  9 jaar,"45,18221402298587","872,71"
416,BEST,M, 5 t/m  9 jaar,"46,495319841651565","810,87"
417,BEUNINGEN,M, 5 t/m  9 jaar,"61,97819478094473","648,01"
418,BEVERWIJK,M, 5 t/m  9 jaar,"35,77986559494005","1138,35"
419,BINNENMAAS,M, 5 t/m  9 jaar,"89,88887215024607","796,56"
420,BLADEL,M, 5 t/m  9 jaar,"61,568385607809006","528,62"
421,BLARICUM,M, 5 t/m  9 jaar,"38,93681926857345","225,86"
422,BLOEMENDAAL,M, 5 t/m  9 jaar,"26,53841482809473","691,66"
423,BODEGRAVEN-REEUWIJK,M, 5 t/m  9 jaar,"56,55509685922221","1031,91"
424,BOEKEL,M, 5 t/m  9 jaar,"86,64299952539155","316,05"
425,BORGER-ODOORN,M, 5 t/m  9 jaar,"70,5029334863848","627,24"
426,BORNE,M, 5 t/m  9 jaar,"48,06073707123021","666,15"
427,BORSELE,M, 5 t/m  9 jaar,"62,56535726634495","665,19"
428,BOXMEER,M, 5 t/m  9 jaar,"39,035181547935025","753,52"
429,BOXTEL,M, 5 t/m  9 jaar,"60,96203167936373","895,22"
430,BREDA,M, 5 t/m  9 jaar,"62,5081843263113","4972,92"
431,BRIELLE,M, 5 t/m  9 jaar,"52,71322006835816","400,83"
432,BRONCKHORST,M, 5 t/m  9 jaar,"78,10216215598165","874,59"
433,BRUMMEN,M, 5 t/m  9 jaar,"64,7532134164892","525,92"
434,BRUNSSUM,M, 5 t/m  9 jaar,"76,57463002777735","637,21"
435,BUNNIK,M, 5 t/m  9 jaar,"40,58245551033437","501,24"
436,BUNSCHOTEN,M, 5 t/m  9 jaar,"45,85957548361737","712,34"
437,BUREN,M, 5 t/m  9 jaar,"43,475028392190794","739,64"
438,CAPELLE AAN DEN IJSSEL,M, 5 t/m  9 jaar,"55,63914630872483","1862,5"
439,CASTRICUM,M, 5 t/m  9 jaar,"32,66812004670692","805,02"
440,COEVORDEN,M, 5 t/m  9 jaar,"54,71326079529573","965,93"
441,CRANENDONCK,M, 5 t/m  9 jaar,"34,926377282575054","516,96"
442,CROMSTRIJEN,M, 5 t/m  9 jaar,"52,48749244712991","331,0"
443,CUIJK,M, 5 t/m  9 jaar,"56,804215109400396","633,91"
444,CULEMBORG,M, 5 t/m  9 jaar,"56,649657127073155","832,67"
445,DALFSEN,M, 5 t/m  9 jaar,"33,20532491512299","839,45"
446,DANTUMADIEL,M, 5 t/m  9 jaar,"39,8748949726929","571,28"
447,DE BILT,M, 5 t/m  9 jaar,"79,91447036569987","1268,8"
448,DE FRYSKE MARREN,M, 5 t/m  9 jaar,"43,33618210484291","1477,83"
449,DE MARNE,M, 5 t/m  9 jaar,"81,80529358077276","262,96"
450,DE RONDE VENEN,M, 5 t/m  9 jaar,"42,640160298196655","1142,87"
451,DE WOLDEN,M, 5 t/m  9 jaar,"52,85669750771026","599,85"
452,DELFT,M, 5 t/m  9 jaar,"67,7320123933749","2091,44"
453,DELFZIJL,M, 5 t/m  9 jaar,"60,62331838565022","637,78"
454,DEN HELDER,M, 5 t/m  9 jaar,"48,2185796588417","1418,11"
455,DEURNE,M, 5 t/m  9 jaar,"49,93787665165259","801,47"
456,DEVENTER,M, 5 t/m  9 jaar,"51,0657042842539","2905,29"
457,DIEMEN,M, 5 t/m  9 jaar,"43,26698106145669","667,95"
458,DINKELLAND,M, 5 t/m  9 jaar,"45,81615403006906","711,03"
459,DOESBURG,M, 5 t/m  9 jaar,"91,29993220338983","295,0"
460,DOETINCHEM,M, 5 t/m  9 jaar,"76,82478626984637","1555,7"
461,DONGEN,M, 5 t/m  9 jaar,"256,6200511039017","696,62"
462,DONGERADEEL,M, 5 t/m  9 jaar,"40,77936443238837","711,49"
463,DORDRECHT,M, 5 t/m  9 jaar,"86,48537457619246","3229,65"
464,DRECHTERLAND,M, 5 t/m  9 jaar,"49,69782828379125","524,47"
465,DRIMMELEN,M, 5 t/m  9 jaar,"47,03272929535408","683,18"
466,DRONTEN,M, 5 t/m  9 jaar,"47,86929939182758","1239,78"
467,DRUTEN,M, 5 t/m  9 jaar,"45,298897261860226","561,33"
468,DUIVEN,M, 5 t/m  9 jaar,"46,254358743722364","667,05"
469,ECHT-SUSTEREN,M, 5 t/m  9 jaar,"99,12242206235011","667,2"
470,EDAM-VOLENDAM,M, 5 t/m  9 jaar,"92,4517766004929","1030,62"
471,EDE,M, 5 t/m  9 jaar,"46,70830147220391","3413,25"
472,EEMNES,M, 5 t/m  9 jaar,"26,45955673422997","263,95"
473,EEMSMOND,M, 5 t/m  9 jaar,"63,8060139347268","409,05"
474,EERSEL,M, 5 t/m  9 jaar,"30,194805455677642","497,83"
475,EIJSDEN-MARGRATEN,M, 5 t/m  9 jaar,"84,50036102454968","526,28"
476,EINDHOVEN,M, 5 t/m  9 jaar,"49,51399657646328","5836,07"
477,ELBURG,M, 5 t/m  9 jaar,"32,66214101367305","728,44"
478,EMMEN,M, 5 t/m  9 jaar,"67,06759402947431","2854,69"
479,ENKHUIZEN,M, 5 t/m  9 jaar,"33,92954095409541","555,5"
480,ENSCHEDE,M, 5 t/m  9 jaar,"50,30928958745512","4367,04"
481,EPE,M, 5 t/m  9 jaar,"90,25958777806306","856,82"
482,ERMELO,M, 5 t/m  9 jaar,"54,855340622371735","665,84"
483,ETTEN-LEUR,M, 5 t/m  9 jaar,"104,2358660617448","1309,26"
484,FERWERDERADIEL,M, 5 t/m  9 jaar,"21,53665496049166","273,36"
485,GEERTRUIDENBERG,M, 5 t/m  9 jaar,"50,17778190286543","592,58"
486,GELDERMALSEN,M, 5 t/m  9 jaar,"45,94337234655774","798,02"
487,GELDROP-MIERLO,M, 5 t/m  9 jaar,"55,48238706580466","979,11"
488,GEMERT-BAKEL,M, 5 t/m  9 jaar,"79,10095433018397","840,38"
489,GENNEP,M, 5 t/m  9 jaar,"75,00663735343383","477,6"
490,GIESSENLANDEN,M, 5 t/m  9 jaar,"40,765857092573036","426,15"
491,GILZE EN RIJEN,M, 5 t/m  9 jaar,"44,4576630317426","740,96"
492,GOEREE-OVERFLAKKEE,M, 5 t/m  9 jaar,"64,97687334344502","1305,42"
493,GOES,M, 5 t/m  9 jaar,"61,364034843748264","898,87"
494,GOIRLE,M, 5 t/m  9 jaar,"46,224979333342674","713,71"
495,GOOISE MEREN,M, 5 t/m  9 jaar,"42,847972230546404","2002,2"
496,GORINCHEM,M, 5 t/m  9 jaar,"69,56241591796415","1062,95"
497,GOUDA,M, 5 t/m  9 jaar,"83,29026062573223","2082,68"
498,GRAVE,M, 5 t/m  9 jaar,"47,380617594472554","329,99"
499,GRONINGEN,M, 5 t/m  9 jaar,"48,271647306653506","4172,69"
500,GROOTEGAST,M, 5 t/m  9 jaar,"38,404945300290244","358,32"
501,GULPEN-WITTEM,M, 5 t/m  9 jaar,"32,97973264338077","278,28"
502,HAAKSBERGEN,M, 5 t/m  9 jaar,"54,42811931444647","654,07"
503,HAAREN,M, 5 t/m  9 jaar,"43,70570485083125","351,28"
504,HAARLEM,M, 5 t/m  9 jaar,"44,131361985800226","4612,75"
505,HAARLEMMERLIEDE CA,M, 5 t/m  9 jaar,"29,529291177166286","126,83"
506,HAARLEMMERMEER,M, 5 t/m  9 jaar,"54,014733119700296","4762,06"
507,HALDERBERGE,M, 5 t/m  9 jaar,"92,42036523513269","695,99"
508,HARDENBERG,M, 5 t/m  9 jaar,"52,00546371833405","1863,2"
509,HARDERWIJK,M, 5 t/m  9 jaar,"60,5006584994444","1457,86"
510,HARDINXVELD-GIESSENDAM,M, 5 t/m  9 jaar,"65,77549354435652","600,25"
511,HAREN,M, 5 t/m  9 jaar,"64,1353564065096","499,57"
512,HARLINGEN,M, 5 t/m  9 jaar,"32,36009447756158","444,55"
513,HATTEM,M, 5 t/m  9 jaar,"46,576485461441216","355,95"
514,HEEMSKERK,M, 5 t/m  9 jaar,"35,17130698971621","1043,39"
515,HEEMSTEDE,M, 5 t/m  9 jaar,"40,22121142746979","829,93"
516,HEERDE,M, 5 t/m  9 jaar,"30,05185761524995","514,1"
517,HEERENVEEN,M, 5 t/m  9 jaar,"38,92972591610724","1403,22"
518,HEERHUGOWAARD,M, 5 t/m  9 jaar,"46,86045152873106","1762,9"
519,HEERLEN,M, 5 t/m  9 jaar,"53,762636315510846","1889,0"
520,HEEZE-LEENDE,M, 5 t/m  9 jaar,"30,62577784135613","419,43"
521,HEILOO,M, 5 t/m  9 jaar,"31,66017699115044","610,2"
522,HELLENDOORN,M, 5 t/m  9 jaar,"54,681666682861895","1029,11"
523,HELLEVOETSLUIS,M, 5 t/m  9 jaar,"59,52558217488058","1073,99"
524,HELMOND,M, 5 t/m  9 jaar,"51,88722138572804","2835,91"
525,HENDRIK-IDO-AMBACHT,M, 5 t/m  9 jaar,"77,81969806717242","1049,24"
526,HENGELO,M, 5 t/m  9 jaar,"50,45243027058011","2302,83"
527,HEUMEN,M, 5 t/m  9 jaar,"51,34884176182708","459,75"
528,HEUSDEN,M, 5 t/m  9 jaar,"37,81690397350993","1208,0"
529,HILLEGOM,M, 5 t/m  9 jaar,"34,44682286119986","563,4"
530,HILVARENBEEK,M, 5 t/m  9 jaar,"29,30032393521296","416,75"
531,HILVERSUM,M, 5 t/m  9 jaar,"41,29056327666127","2487,41"
532,HOF VAN TWENTE,M, 5 t/m  9 jaar,"49,29386244736506","940,44"
533,HOLLANDS KROON,M, 5 t/m  9 jaar,"27,779169348426908","1320,65"
534,HOOGEVEEN,M, 5 t/m  9 jaar,"57,060437558606935","1674,29"
535,HOORN,M, 5 t/m  9 jaar,"40,18310204006209","2164,64"
536,HORST AAN DE MAAS,M, 5 t/m  9 jaar,"41,84307925602119","1068,31"
537,HOUTEN,M, 5 t/m  9 jaar,"50,62983720892158","1832,41"
538,HUIZEN,M, 5 t/m  9 jaar,"39,47483827678756","1162,48"
539,HULST,M, 5 t/m  9 jaar,"60,07303039244615","542,24"
540,IJSSELSTEIN,M, 5 t/m  9 jaar,"61,7682614910103","1063,44"
541,KAAG EN BRAASSEM,M, 5 t/m  9 jaar,"27,87534881044849","695,22"
542,KAMPEN,M, 5 t/m  9 jaar,"60,516938237163444","1777,93"
543,KAPELLE,M, 5 t/m  9 jaar,"54,46562932226832","433,8"
544,KATWIJK,M, 5 t/m  9 jaar,"46,702273763956924","2016,92"
545,KERKRADE,M, 5 t/m  9 jaar,"84,29953399884569","935,62"
546,KOGGENLAND,M, 5 t/m  9 jaar,"23,94631553120144","611,35"
547,KOLLUMERLAND CA,M, 5 t/m  9 jaar,"38,85424888844482","400,34"
548,KORENDIJK,M, 5 t/m  9 jaar,"44,54260660017405","298,78"
549,KRIMPEN AAN DEN IJSSEL,M, 5 t/m  9 jaar,"54,92390311072166","798,85"
550,KRIMPENERWAARD,M, 5 t/m  9 jaar,"59,97077648644097","1543,62"
551,LAARBEEK,M, 5 t/m  9 jaar,"69,17060550518241","616,51"
552,LANDERD,M, 5 t/m  9 jaar,"56,69764735997021","429,73"
553,LANDGRAAF,M, 5 t/m  9 jaar,"55,954295484414274","783,73"
554,LANDSMEER,M, 5 t/m  9 jaar,"37,501081008039996","296,02"
555,LANGEDIJK,M, 5 t/m  9 jaar,"40,40996538577305","797,36"
556,LANSINGERLAND,M, 5 t/m  9 jaar,"53,305614640263286","2336,57"
557,LAREN,M, 5 t/m  9 jaar,"26,620023044424528","312,44"
558,LEEK,M, 5 t/m  9 jaar,"68,66752869491286","564,56"
559,LEERDAM,M, 5 t/m  9 jaar,"72,92284335823258","536,83"
560,LEEUWARDEN,M, 5 t/m  9 jaar,"48,14036585327998","3221,51"
561,LEIDEN,M, 5 t/m  9 jaar,"50,410387443861254","2745,43"
562,LEIDERDORP,M, 5 t/m  9 jaar,"99,6211914506594","725,67"
563,LEIDSCHENDAM-VOORBURG,M, 5 t/m  9 jaar,"51,67673139125966","1984,82"
564,LELYSTAD,M, 5 t/m  9 jaar,"57,41922512530254","2623,65"
565,LEUDAL,M, 5 t/m  9 jaar,"55,96468865830845","860,63"
566,LEUSDEN,M, 5 t/m  9 jaar,"37,9525877257795","879,73"
567,LINGEWAAL,M, 5 t/m  9 jaar,"45,19039402685406","318,76"
568,LINGEWAARD,M, 5 t/m  9 jaar,"39,37934761397241","1332,34"
569,LISSE,M, 5 t/m  9 jaar,"36,951956863189594","617,57"
570,LOCHEM,M, 5 t/m  9 jaar,"60,159588598725335","820,61"
571,LOON OP ZAND,M, 5 t/m  9 jaar,"49,430549058336375","577,17"
572,LOPIK,M, 5 t/m  9 jaar,"41,814258453891895","450,68"
573,LOPPERSUM,M, 5 t/m  9 jaar,"73,13066494974424","279,57"
574,LOSSER,M, 5 t/m  9 jaar,"60,92035271914104","630,53"
575,MAASDRIEL,M, 5 t/m  9 jaar,"38,92383882236246","695,63"
576,MAASGOUW,M, 5 t/m  9 jaar,"85,69615886069602","498,55"
577,MAASSLUIS,M, 5 t/m  9 jaar,"51,67179870167174","870,35"
578,MAASTRICHT,M, 5 t/m  9 jaar,"47,87392047842867","2093,52"
579,MARUM,M, 5 t/m  9 jaar,"59,82370557699988","300,52"
580,MEDEMBLIK,M, 5 t/m  9 jaar,"38,91688173494588","1259,29"
581,MEERSSEN,M, 5 t/m  9 jaar,"66,67056448806292","431,01"
582,MEIERIJSTAD,M, 5 t/m  9 jaar,"49,67646626836537","2110,63"
583,MEPPEL,M, 5 t/m  9 jaar,"69,05219206680584","958,0"
584,MIDDELBURG,M, 5 t/m  9 jaar,"56,09752102632862","1312,64"
585,MIDDEN-DELFLAND,M, 5 t/m  9 jaar,"47,721500721500725","519,75"
586,MIDDEN-DRENTHE,M, 5 t/m  9 jaar,"30,030754130541464","855,82"
587,MIDDEN-GRONINGEN,M, 5 t/m  9 jaar,"64,94085763126357","1643,83"
588,MILL EN SINT HUBERT,M, 5 t/m  9 jaar,"43,63851038497156","302,36"
589,MOERDIJK,M, 5 t/m  9 jaar,"47,48174527112232","991,25"
590,MOLENWAARD,M, 5 t/m  9 jaar,"82,78752484853098","1051,37"
591,MONTFERLAND,M, 5 t/m  9 jaar,"47,98219223537219","813,69"
592,MONTFOORT,M, 5 t/m  9 jaar,"34,18967554111641","474,02"
593,MOOK EN MIDDELAAR,M, 5 t/m  9 jaar,"44,04538216560509","188,4"
594,NEDER-BETUWE,M, 5 t/m  9 jaar,"74,49574882943587","753,91"
595,NEDERWEERT,M, 5 t/m  9 jaar,"42,25039893269155","382,27"
596,NEERIJNEN,M, 5 t/m  9 jaar,"58,686691241896526","393,35"
597,NIEUWEGEIN,M, 5 t/m  9 jaar,"191,75744077139953","1663,47"
598,NIEUWKOOP,M, 5 t/m  9 jaar,"46,73451733319744","784,91"
599,NIJKERK,M, 5 t/m  9 jaar,"50,912889984200305","1322,81"
600,NIJMEGEN,M, 5 t/m  9 jaar,"43,54724701068746","3969,14"
601,NISSEWAARD,M, 5 t/m  9 jaar,"59,21784291845115","2267,23"
602,NOORD-BEVELAND,M, 5 t/m  9 jaar,"69,59378645545527","162,87"
603,NOORDENVELD,M, 5 t/m  9 jaar,"29,753922958830906","853,31"
604,NOORDOOSTPOLDER,M, 5 t/m  9 jaar,"51,21658630151583","1501,48"
605,NOORDWIJK,M, 5 t/m  9 jaar,"39,42568429903455","666,01"
606,NOORDWIJKERHOUT,M, 5 t/m  9 jaar,"37,93577344870667","432,22"
607,NUENEN CA,M, 5 t/m  9 jaar,"54,64651807077195","555,87"
608,NUNSPEET,M, 5 t/m  9 jaar,"36,88516859509993","846,11"
609,NUTH,M, 5 t/m  9 jaar,"42,24322166863938","363,29"
610,OEGSTGEEST,M, 5 t/m  9 jaar,"73,55811010635271","703,32"
611,OIRSCHOT,M, 5 t/m  9 jaar,"67,06745581319929","431,69"
612,OISTERWIJK,M, 5 t/m  9 jaar,"47,98809229246567","646,64"
613,OLDAMBT,M, 5 t/m  9 jaar,"60,36915189967271","944,11"
614,OLDEBROEK,M, 5 t/m  9 jaar,"33,879709077985375","787,84"
615,OLDENZAAL,M, 5 t/m  9 jaar,"43,78145583516297","1006,57"
616,OLST-WIJHE,M, 5 t/m  9 jaar,"58,26625703020235","499,63"
617,OMMEN,M, 5 t/m  9 jaar,"28,355156968767655","495,64"
618,ONDERBANKEN,M, 5 t/m  9 jaar,"40,39335294117647","170,0"
619,OOST GELRE,M, 5 t/m  9 jaar,"56,4714203480753","816,49"
620,OOSTERHOUT,M, 5 t/m  9 jaar,"46,9055625524769","1429,2"
621,OOSTSTELLINGWERF,M, 5 t/m  9 jaar,"69,77196559596801","696,43"
622,OOSTZAAN,M, 5 t/m  9 jaar,"38,61160645657187","260,2"
623,OPMEER,M, 5 t/m  9 jaar,"21,31781402111385","316,38"
624,OPSTERLAND,M, 5 t/m  9 jaar,"35,88099835280514","916,71"
625,OSS,M, 5 t/m  9 jaar,"72,85553135504665","2382,87"
626,OUD-BEIJERLAND,M, 5 t/m  9 jaar,"60,02310950803171","715,29"
627,OUDE IJSSELSTREEK,M, 5 t/m  9 jaar,"66,94523158972048","1065,03"
628,OUDER-AMSTEL,M, 5 t/m  9 jaar,"35,399974804736715","396,9"
629,OUDEWATER,M, 5 t/m  9 jaar,"38,38856396013723","306,05"
630,OVERBETUWE,M, 5 t/m  9 jaar,"55,62449474815406","1442,35"
631,PAPENDRECHT,M, 5 t/m  9 jaar,"70,92029040308553","925,61"
632,PEEL EN MAAS,M, 5 t/m  9 jaar,"31,777178496134923","1138,4"
633,PEKELA,M, 5 t/m  9 jaar,"60,71889369057908","289,25"
634,PIJNACKER-NOOTDORP,M, 5 t/m  9 jaar,"48,9133185264609","1958,55"
635,PURMEREND,M, 5 t/m  9 jaar,"58,55580179844475","2039,54"
636,PUTTEN,M, 5 t/m  9 jaar,"41,33307271305707","741,82"
637,RAALTE,M, 5 t/m  9 jaar,"40,51388260220542","1038,35"
638,REIMERSWAAL,M, 5 t/m  9 jaar,"49,94613908636934","813,02"
639,RENKUM,M, 5 t/m  9 jaar,"44,45590174949606","803,66"
640,RENSWOUDE,M, 5 t/m  9 jaar,"75,5726627218935","169,0"
641,REUSEL-DE MIERDEN,M, 5 t/m  9 jaar,"40,50255108784731","378,27"
642,RHEDEN,M, 5 t/m  9 jaar,"52,574500685465445","1116,03"
643,RHENEN,M, 5 t/m  9 jaar,"32,84326298701299","616,0"
644,RIDDERKERK,M, 5 t/m  9 jaar,"55,42600363306085","1101,0"
645,RIJSSEN-HOLTEN,M, 5 t/m  9 jaar,"63,4871702724071","1391,3"
646,RIJSWIJK,M, 5 t/m  9 jaar,"69,37988493500958","1173,25"
647,ROERDALEN,M, 5 t/m  9 jaar,"129,66092373693579","438,22"
648,ROERMOND,M, 5 t/m  9 jaar,"52,98466391421058","1467,78"
649,ROOSENDAAL,M, 5 t/m  9 jaar,"64,66441437007875","2032,0"
650,ROTTERDAM,M, 5 t/m  9 jaar,"67,03369774523765","17220,44"
651,ROZENDAAL,M, 5 t/m  9 jaar,"54,9988213107025","42,42"
652,RUCPHEN,M, 5 t/m  9 jaar,"50,643398068785935","460,85"
653,S GRAVENHAGE,M, 5 t/m  9 jaar,"58,712306590276604","15300,42"
654,S HERTOGENBOSCH,M, 5 t/m  9 jaar,"53,81443690057001","4112,24"
655,SCHAGEN,M, 5 t/m  9 jaar,"35,962610128765945","1298,48"
656,SCHERPENZEEL,M, 5 t/m  9 jaar,"35,60591846371793","317,65"
657,SCHIEDAM,M, 5 t/m  9 jaar,"54,34769865088492","2139,18"
658,SCHIERMONNIKOOG,M, 5 t/m  9 jaar,"292,97","23,0"
659,SCHINNEN,M, 5 t/m  9 jaar,"48,23813871698624","295,71"
660,SCHOUWEN-DUIVELAND,M, 5 t/m  9 jaar,"39,00232974910394","837,0"
661,SIMPELVELD,M, 5 t/m  9 jaar,"47,80588686317942","234,76"
662,SINT ANTHONIS,M, 5 t/m  9 jaar,"43,202248305505044","302,45"
663,SINT-MICHIELSGESTEL,M, 5 t/m  9 jaar,"47,40663812818859","852,65"
664,SITTARD-GELEEN,M, 5 t/m  9 jaar,"67,31303768998801","1983,02"
665,SLIEDRECHT,M, 5 t/m  9 jaar,"59,62824649352035","750,04"
666,SLUIS,M, 5 t/m  9 jaar,"34,776723660086134","469,06"
667,SMALLINGERLAND,M, 5 t/m  9 jaar,"61,21809642528866","1588,38"
668,SOEST,M, 5 t/m  9 jaar,"65,91138817160812","1285,72"
669,SOMEREN,M, 5 t/m  9 jaar,"36,45661635336605","431,96"
670,SON EN BREUGEL,M, 5 t/m  9 jaar,"27,372487197126038","523,32"
671,STADSKANAAL,M, 5 t/m  9 jaar,"59,93218429072656","780,94"
672,STAPHORST,M, 5 t/m  9 jaar,"33,67776012708499","629,5"
673,STEDE BROEC,M, 5 t/m  9 jaar,"49,28050192743944","630,37"
674,STEENBERGEN,M, 5 t/m  9 jaar,"64,17195684142695","605,21"
675,STEENWIJKERLAND,M, 5 t/m  9 jaar,"35,57434580582049","1144,92"
676,STEIN,M, 5 t/m  9 jaar,"65,93689913712899","548,17"
677,STICHTSE VECHT,M, 5 t/m  9 jaar,"35,1646356407248","1917,75"
678,STRIJEN,M, 5 t/m  9 jaar,"139,60987377279102","178,25"
679,SUDWEST-FRYSLAN,M, 5 t/m  9 jaar,"42,13636618822164","2671,85"
680,TEN BOER,M, 5 t/m  9 jaar,"28,522789295751704","245,51"
681,TERNEUZEN,M, 5 t/m  9 jaar,"69,60738291246571","1297,32"
682,TERSCHELLING,M, 5 t/m  9 jaar,"97,95123711340207","97,0"
683,TEXEL,M, 5 t/m  9 jaar,"49,811361274679605","288,7"
684,TEYLINGEN,M, 5 t/m  9 jaar,"50,56230472516876","1037,0"
685,THOLEN,M, 5 t/m  9 jaar,"53,95108015955556","759,61"
686,TIEL,M, 5 t/m  9 jaar,"54,29676571216692","1186,66"
687,TILBURG,M, 5 t/m  9 jaar,"53,96996734007039","5526,65"
688,TUBBERGEN,M, 5 t/m  9 jaar,"40,64140685142417","623,52"
689,TWENTERAND,M, 5 t/m  9 jaar,"42,22068751988854","1162,73"
